,Datetime,Tweet Id,Text,Media
279,2022-01-29 22:21:05+00:00,1487551400829755393,Ukraine-Russia crisis: How soon might a war be and what would it look like? https://t.co/pWSQ3S5ohR,CNN
280,2022-01-29 22:21:05+00:00,1487551400242520067,"Buzzy beauty startup Glossier has laid off a third of its corporate staff, founder and CEO Emily Weiss said in an email to employees. https://t.co/YCfl16Bywn",CNN
281,2022-01-29 22:20:03+00:00,1487551138769805312,"Virginia's newly sworn-in Attorney General Jason Miyares says state universities cannot require the Covid-19 vaccine for students to attend in-person or enroll, unless the commonwealth's legislature includes it among required immunizations for colleges. https://t.co/uGgnGa0wEC",CNN
282,2022-01-29 22:20:02+00:00,1487551132805259267,"China has touted its newly completed Olympic ski venue as an example of its commitment to making the Beijing Games the greenest and cleanest in history.

But there's just one problem — it was built in the middle of a nature reserve. https://t.co/prPjrfdo5c",CNN
283,2022-01-29 22:20:02+00:00,1487551132578848771,"The term ""bomb cyclone"" does pop up from time to time in weather stories — the latest being the powerful nor'easter set to impact 75 million people from the Southeast to New England this weekend. Here's what it means. https://t.co/EyVc0TwFS9",CNN
284,2022-01-29 22:20:01+00:00,1487551129076523012,"Online broker E-Trade, now owned by Morgan Staney, is bringing back its famous talking baby for the February 13 big game. https://t.co/dV1AzXoNM1",CNN
285,2022-01-29 22:20:01+00:00,1487551128904638478,"For the first time in its 85-year history, NASA's Jet Propulsion Laboratory has a female director.

Geochemist and space scientist Laurie Leshin will serve as the director for JPL as well as the vice president of the California Institute of Technology. https://t.co/cJ3L88qYLB",CNN
286,2022-01-29 22:20:01+00:00,1487551128707424257,"""Spending on Senate races has begun to resemble the amounts that candidates for president will spend in a swing state. And there's no evidence to suggest we have hit the spending ceiling -- or will anytime soon,"" writes @ChrisCillizza | Analysis https://t.co/1VimptdCxL",CNN
287,2022-01-29 22:19:09+00:00,1487550910549086210,"CNN's Christiane Amanpour speaks with Oscar-winning actress Meryl Streep and Director Adam McKay about the Netflix hit film ""Don't Look Up.""

Streep was asked what President she based her role on. Hear her reply. https://t.co/E2AyCq3PFV https://t.co/PoNAYQMye6",CNN
288,2022-01-29 22:19:08+00:00,1487550906904330240,Images have emerged of a US Navy F-35C stealth fighter crashing into the South China Sea earlier this week. https://t.co/9IKU9xzRUj,CNN
289,2022-01-29 22:19:07+00:00,1487550903683100678,"After a six-month undercover investigation, authorities in Florida have charged 68 people in connection with the sale of illegal narcotics on the mobile dating apps Grindr, Scruff and Taimi. https://t.co/Wtto8bAoOk",CNN
290,2022-01-29 22:19:07+00:00,1487550903582433285,"When Jonathan the giant tortoise was born, Queen Victoria was just a teenager.

While the British monarch died more than 120 years ago aged 81, Jonathan is still shuffling around planet Earth  https://t.co/ypSpMewPwz",CNN
291,2022-01-29 22:18:06+00:00,1487550648073834499,Ashleigh Barty has become the first home Australian Open champion since 1978 after beating grand slam final debutante Danielle Collins 6-3 7-6 in Saturday's final https://t.co/oPBtZY1Htt,CNN
292,2022-01-29 22:15:05+00:00,1487549889827545093,"Lana Condor, star of Netflix's ""To All the Boys I've Loved Before,"" said she has said yes to the longtime love of her real life, actor Anthony De La Torre. https://t.co/HYhilu5kWJ",CNN
293,2022-01-29 22:00:07+00:00,1487546124391047177,"More than 1,000 students were sexually abused at this university. Former NFL player Jon Vaughn wants their story told – and heard

“I don’t think the world right now is ready to complete that spectrum of the face of abuse and include African-American men” https://t.co/vcRjSsk4KB",CNN
294,2022-01-29 21:58:03+00:00,1487545602678439944,The Pentagon is preparing to push the CEOs of America's largest defense companies to accelerate hypersonic weapons development by hosting a high-level meeting next week with Defense Secretary Lloyd Austin https://t.co/fKVcqkvG1u,CNN
295,2022-01-29 21:50:55+00:00,1487543806497075200,A firearms rights group has sued the California city of San Jose over a proposal that would require many of its gun owners to carry liability insurance for accidents and negligence — which would be a first in the nation — as well as pay a new annual fee. https://t.co/jYe4B6leMi,CNN
296,2022-01-29 21:39:41+00:00,1487540980811284481,"The nor'easter churning along the East Coast on Saturday is threatening a dangerous mix of heavy snow and high-speed winds for millions of Americans -- and could develop into a historic storm for parts of eastern New England, according to forecasters https://t.co/nZb0exLadG",CNN
297,2022-01-29 21:24:07+00:00,1487537061057941504,"Driving in a snowstorm is difficult. Add with wind gusts -- nearing hurricane intensity in some places -- and poor visibility, and travel can become downright dangerous.

Here's a short guide to driving safely in winter weather https://t.co/XVfNWqjjPg",CNN
298,2022-01-29 21:15:05+00:00,1487534791146803208,"While in Syria, Allison Fluke-Ekren was also appointed to lead and train women and children to use AK-47 assault rifles, grenades and suicide belts for ISIS starting in 2016. https://t.co/lTgAqaR7d2",CNN
299,2022-01-29 21:00:22+00:00,1487531085655416834,On Sunday join Sara Sidner as she rides along to find out why driving while Black in America can be deadly serious. This new CNN Special Report – Traffic Stop – begins at 9 p.m. ET https://t.co/C9cllSYBUV,CNN
300,2022-01-29 20:43:06+00:00,1487526740083851267,"The widow of slain New York Police Department Officer Jason Rivera tearfully recalled her childhood love at his funeral Friday, and said she has been living in a ""nightmare"" since his killing a week ago. https://t.co/vo2sf7B4H1",CNN
301,2022-01-29 20:28:42+00:00,1487523117853548547,"BREAKING: Tom Brady, a seven-time Super Bowl winner who is considered one of the best NFL players of all time, has decided to retire, reports say. https://t.co/L6FPzYxrhN",CNN
302,2022-01-29 20:24:01+00:00,1487521937165361153,"With Peloton's pileup of problems, we asked Peloton users to tell us if they're still willing to stick with the brand or are calling it quits https://t.co/PaRa5g5ClX",CNN
303,2022-01-29 20:18:01+00:00,1487520426968371202,Why this year's Oscars could be a breakthrough for female cinematographers https://t.co/zlgTQHSzUg,CNN
304,2022-01-29 20:02:51+00:00,1487516611586269188,Taylor Lautner says that his rise to fame was not an easy one. https://t.co/BH5VApkXIS,CNN
305,2022-01-29 19:47:58+00:00,1487512865976242179,"The White House said some 60 million households have requested free Covid-19 rapid tests so far, with tens of millions of tests having ""gone out the door"" as part of the Biden administration's program to mail more than half a billion rapid tests. https://t.co/1TPKyV6j4D",CNN
306,2022-01-29 19:36:08+00:00,1487509887227768841,A New Hampshire postal worker is now a local hero after she noticed mail was piling up at a home and helped save a woman's life. https://t.co/BHYpsRZx6D,CNN
307,2022-01-29 19:21:15+00:00,1487506142725038084,"Many people know exercise is important for good physical health, even if they personally don't work out on a regular basis. But you may not realize being fit is also crucial for your sexual health https://t.co/C9IfhbzVAq",CNN
308,2022-01-29 19:09:53+00:00,1487503281731559428,Tesla CEO Elon Musk said Wednesday that he believes the company's goal of a humanoid robot is the most important thing it's working on. https://t.co/VVo1se2GZ9,CNN
309,2022-01-29 18:58:15+00:00,1487500353310445568,The man who the Houston Police Department says shot three officers Thursday has a lengthy criminal record and now faces three counts of attempted capital murder of a police officer https://t.co/sy4tiXpOPL,CNN
310,2022-01-29 18:42:50+00:00,1487496474342699016,"Wayne Stenehjem, North Dakota's longest-serving attorney general, has died ""unexpectedly"" at age 68, according to a news release from the Attorney General's Office 
 https://t.co/oCMIqrpgU8",CNN
311,2022-01-29 18:31:08+00:00,1487493530947928064,The man who the Houston Police Department says shot three officers Thursday has a lengthy criminal record and now faces three counts of attempted capital murder of a police officer https://t.co/iTtueZwPiO,CNN
312,2022-01-29 18:14:32+00:00,1487489353886703618,"After his weekly meal at a Chinese restaurant, a North Carolina man used the numbers in his fortune cookie to play the lottery. And now he is $4 million richer. https://t.co/cvFrPala7B",CNN
313,2022-01-29 18:00:01+00:00,1487485700345716743,An officer in Spain sprung to action at a supermarket near Barcelona when he realized an armed robbery was afoot https://t.co/KWxgu0agrQ https://t.co/Pg7OJOQVeo,CNN
314,2022-01-29 17:57:46+00:00,1487485133435326467,"More than 1,000 students were sexually abused at this university. Former NFL player Jon Vaughn wants their story told – and heard https://t.co/Qp0gli5JcC",CNN
315,2022-01-29 17:40:59+00:00,1487480907946770436,"Singer-songwriter Joni Mitchell said she will remove her music from Spotify, following controversy over vaccine misinformation hosted on the streaming platform https://t.co/nXjlO85Gsi",CNN
316,2022-01-29 17:35:31+00:00,1487479535662768131,"CNN's Christiane Amanpour speaks with Oscar-winning actress Meryl Streep and Director Adam McKay about the Netflix hit film ""Don't Look Up.""

Streep was asked what President she based her role on. Hear her reply. https://t.co/KbR4qufsDT https://t.co/GAxABQWSld",CNN
317,2022-01-29 17:30:00+00:00,1487478145896828935,Georgia GOP Rep. Marjorie Taylor Greene appeared on a live show in her district and received pushback from call-in guests about her tenure. CNN's Jim Acosta has the details https://t.co/gT6ZDo1I3p https://t.co/gKnRrFHwLx,CNN
318,2022-01-29 17:30:00+00:00,1487478144361766914,Everyday Ukrainians are going about their lives but the Russian threat is ever-present https://t.co/6ik3V3H1OW https://t.co/nAXaXJF3bJ,CNN
319,2022-01-29 17:27:54+00:00,1487477617079033865,The US Navy has been granted a permit to discharge up to five million gallons of treated water a day from its Red Hill Bulk Fuel Storage facility after that water was contaminated by a petroleum leak that sickened military families and children in Hawaii https://t.co/m5PtTOo7pI,CNN
320,2022-01-29 17:20:21+00:00,1487475718648840192,“Why have we had this trend worse than any of the other Western countries? We've got some unfortunate special sauce that's driving our rates lower.” Political economist Nicholas Eberstadt discusses the “great resignation” with @smerconish. https://t.co/YwIlwsVgjR https://t.co/gzoouPC8n1,CNN
321,2022-01-29 17:15:18+00:00,1487474447204376576,How Justice Breyer’s retirement could impact three Supreme Court justices https://t.co/FASMV2M81P,CNN
322,2022-01-29 17:15:00+00:00,1487474369429336064,US Joint Chiefs Chairman Gen. Mark Milley says Russian aggression in Ukraine will not be tolerated by the US or NATO https://t.co/LpiaU281lm https://t.co/Yx5KuIEEKW,CNN
323,2022-01-29 17:00:01+00:00,1487470598557077505,"A police department in Brookside, Alabama, is facing allegations of policing for profit and defamation lawsuits after residents say they've received bogus charges. CNN's Nick Valencia reports https://t.co/clOo7eaIEj https://t.co/DSbidENeHD",CNN
324,2022-01-29 16:58:34+00:00,1487470236697833472,"The bidding war for parts of Ruth Bader Ginsburg's library is over, and it's clear that fans of the late Supreme Court justice have deep pockets.

The collection went for $2.3 million in the auction run by Bonhams, the auction house said. https://t.co/U6rXUu3tp1",CNN
325,2022-01-29 16:43:31+00:00,1487466448503119873,"Lithuanian Foreign Minister Gabrielius Landsbergis reacts to Germany's position on reinforcing Ukraine and surrounding regions, saying a possible war between Russia and Ukraine will actually be a 'war of Europe' https://t.co/LGvBJsxwRa https://t.co/0rjyarSEO2",CNN
326,2022-01-29 16:42:41+00:00,1487466239614201859,"A hiker in Arizona slipped and fell hundreds of feet to his death Monday after trying to take a photo in Lost Dutchman State Park, according to the Pinal County Sheriff's Office. https://t.co/bFTql1sxiI",CNN
327,2022-01-29 16:33:31+00:00,1487463930553409536,"Dominique Luzuriaga, the wife of fallen NYPD officer Jason Rivera, calls out New York County District Attorney Alvin Bragg in a powerful eulogy for her late husband https://t.co/9WgrbboB1C https://t.co/B9AgpJQvPr",CNN
328,2022-01-29 16:32:00+00:00,1487463547982401539,CNN's Daniel Dale fact-checks claims made by a far-right website that asserted the state of Wisconsin moved to withdraw its 2020 electoral votes for President Joe Biden https://t.co/eg2lmd6du4 https://t.co/QPOcDmhgLc,CNN
329,2022-01-29 16:26:28+00:00,1487462154869612550,"The US Secret Service has charged a Kansas man with threatening to harm President Joe Biden, allegedly telling agents that ""he had been told by God to travel to Washington, DC to 'lop off the head of the serpent in the heart of the nation'"" https://t.co/cW7yzCM8WZ",CNN
330,2022-01-29 16:11:29+00:00,1487458385054388227,"More than 1,000 students were sexually abused at this university. Former NFL player Jon Vaughn wants their story told – and heard https://t.co/eLUeZsp3km",CNN
331,2022-01-29 16:00:01+00:00,1487455501436829696,NBA superstar Joel Embiid talks about Cameroon's progress at the Africa Cup of Nations ahead of their quarterfinal match against The Gambia and his sensational season so far with the Philadelphia 76ers https://t.co/6wU46EVQRH https://t.co/zwONfZ8pdp,CNN
332,2022-01-29 15:59:59+00:00,1487455493501198340,"The winter storm hitting the Northeastern United States is officially a bomb cyclone, according to the National Weather Service.

Live updates to this story ⬇️

https://t.co/X1aAVrolTx",CNN
333,2022-01-29 15:59:02+00:00,1487455251468894213,"As tensions escalate between Russia and Ukraine, journalist and writer Tim Marshall examines the geopolitics and geography of the region, and what the scenarios could be if Putin decides to invade 

This video has been updated to correct the border highlight of Ukraine https://t.co/0crgUU5dfC",CNN
334,2022-01-29 15:57:25+00:00,1487454847125401601,"South Carolina US District Judge J. Michelle Childs is among the people President Joe Biden is considering as a Supreme Court nominee, the White House confirmed Friday night  https://t.co/a8acjMwO0G",CNN
335,2022-01-29 15:44:21+00:00,1487451557683679232,"Chairman of the Joint Chiefs of Staff Gen. Mark Milley warned a Russian invasion of Ukraine would be ""horrific"" for the country and would result in ""significant"" casualties as he urged Russian President Vladimir Putin to choose a diplomatic path instead. https://t.co/kBOpX4VuQP",CNN
336,2022-01-29 15:39:10+00:00,1487450254542790665,"Defense Secretary Lloyd Austin and Top U.S. Gen. Mark Milley warn that a full-scale Russian invasion of Ukraine would be 'horrific,' especially for civilians. CNN's Barbara Starr reports https://t.co/cthvgjgJZC https://t.co/3e6dfONMpH",CNN
337,2022-01-29 15:31:00+00:00,1487448196825509889,"Despite the imminent threat of a Russian invasion to Ukraine, Germany has refused joining NATO countries in sending weapons to Ukraine. CNN's Fred Pleitgen reports on the significance of this decision from Berlin https://t.co/t6OVE5be8N https://t.co/u8FSi8g4MT",CNN
338,2022-01-29 15:27:27+00:00,1487447306140262402,"Using genetic genealogy and familial DNA, police in Colorado have solved the decades-old cases of the deaths of four females, saying the killer was a man who died by suicide in jail in 1981. https://t.co/qCyqp5NY6E",CNN
339,2022-01-29 15:09:50+00:00,1487442870151823368,"CNN's Brian Todd is in Atlantic City, New Jersey, to show the impacts of a dangerous Nor'easter that is threatening blizzard conditions and coastal flooding https://t.co/Tc1JjN1ytr https://t.co/Q5nShBULFO",CNN
340,2022-01-29 15:09:27+00:00,1487442776631488513,"""Having resigned from a job she deemed toxic and undoable, one might think Weiss would take greater care to show sympathy for health care workers, who are now leaving their own impossible environments"" | Opinion by Jillian Horton https://t.co/TekmnWoiDn",CNN
341,2022-01-29 15:06:41+00:00,1487442077331996673,The nor'easter churning along the East Coast is threatening a dangerous mix of heavy snow and fierce winds for parts of the country -- and could develop into a historic storm for parts of eastern New England. CNN meteorologist Tyler Mauldin has the latest https://t.co/IQTseRBtTN https://t.co/JgiYxQWwy2,CNN
342,2022-01-29 15:00:09+00:00,1487440436079775745,"On the latest Axe Files with @DavidAxelrod, @GordonBrown talks about what he sees as the dangerous rise in nationalism around the world and why “there's not a choice between being patriotic and cooperating with other countries.”

Listen to the podcast. https://t.co/VXth6f90Uy",CNN
343,2022-01-29 14:47:08+00:00,1487437159036604416,"Experts fear a Russian invasion of Ukraine could usher in a new era of uncertainty in eastern Europe, disrupt supply chains and the global economy, and force a shift in geopolitical influence that damages the credibility of the West https://t.co/RluxmnQBUF",CNN
344,2022-01-29 14:39:09+00:00,1487435149411119105,CNN’s @smerconish on Sarah Palin’s “reckless” move to dine at an NYC restaurant with Covid-19 ahead of her defamation trial against The New York Times: “Palin is playing long ball here. Her real goal is to get the case before the Supreme Court.” https://t.co/Bk4yQgc9cR https://t.co/ZkI9cA1z3B,CNN
345,2022-01-29 14:32:39+00:00,1487433515457290245,"With Peloton's pileup of problems, we asked Peloton users to tell us if they're still willing to stick with the brand or are calling it quits https://t.co/Kf5VnWo0FN",CNN
346,2022-01-29 14:18:26+00:00,1487429937577476103,"Driving in a snowstorm is difficult. Add with wind gusts -- nearing hurricane intensity in some places -- and poor visibility, and travel can become downright dangerous.

Here's a short guide to driving safely in winter weather https://t.co/63WsSE1sIS",CNN
347,2022-01-29 14:00:01+00:00,1487425302787764228,"A strong nor’easter storm has slammed into the Northeastern parts of the United States. Nearly 55 million people, stretching from the Mid-Atlantic to New England, are under winter weather alerts.

Follow live updates. https://t.co/BCici4EM4G",CNN
348,2022-01-29 13:45:13+00:00,1487421575548870656,"More than 1,000 students were sexually abused at this university. Former NFL player Jon Vaughn wants their story told – and heard

“I don’t think the world right now is ready to complete that spectrum of the face of abuse and include African-American men” https://t.co/F1x7PT6BCa",CNN
349,2022-01-29 13:31:06+00:00,1487418026144284672,See how drones lured this rescue dog to safety with sausages https://t.co/tyqu4AYDqv https://t.co/AHZKjODFYg,CNN
350,2022-01-29 13:18:33+00:00,1487414866008760320,"Many people know exercise is important for good physical health, even if they personally don't work out on a regular basis. But you may not realize being fit is also crucial for your sexual health https://t.co/iVv806UGFA",CNN
351,2022-01-29 13:01:07+00:00,1487410477567291398,A new study has found that emissions from gas stoves in US homes have the same climate-warming impact as that of half a million gasoline-powered cars — far more than scientists have previously estimated. https://t.co/qFJBAUcjjn,CNN
352,2022-01-29 12:41:16+00:00,1487405484923662340,"Singer-songwriter Joni Mitchell said she will remove her music from Spotify, following controversy over vaccine misinformation hosted on the streaming platform https://t.co/sWZ53SBs63",CNN
353,2022-01-29 12:31:05+00:00,1487402922510008324,"A flying car has been given the green light to take to the skies, but a pilot's license is required to fly the hybrid vehicle https://t.co/P3Cf4mzF3f https://t.co/N17JhuwNR0",CNN
354,2022-01-29 12:15:10+00:00,1487398916387659776,Ashleigh Barty has become the first home Australian Open champion since 1978 after beating grand slam final debutante Danielle Collins 6-3 7-6 in Saturday's final https://t.co/6Vcz6fNtGB,CNN
355,2022-01-29 12:01:07+00:00,1487395379704471552,"Taking daily vitamin D and fish oil supplements may help protect older adults from developing autoimmune disorders, a new study found https://t.co/H0qEz5clAY",CNN
356,2022-01-29 11:41:39+00:00,1487390480992247808,"The nor'easter churning along the East Coast on Saturday is threatening a dangerous mix of heavy snow and high-speed winds for millions of Americans -- and could develop into a historic storm for parts of eastern New England, according to forecasters https://t.co/wRn2I1FrAy",CNN
357,2022-01-29 11:31:07+00:00,1487387830599000068,Saturday Night Live's James Austin Johnson reveals how he perfected his signature Trump impersonation https://t.co/O9zADaXsmg https://t.co/KT9FiVgyPC,CNN
358,2022-01-29 11:11:56+00:00,1487382999729688580,The man who the Houston Police Department says shot three officers Thursday has a lengthy criminal record and now faces three counts of attempted capital murder of a police officer https://t.co/uftds2b0CO,CNN
359,2022-01-29 11:00:13+00:00,1487380052996239362,"“You get up, go to the same galley, have the same breakfast and it just repeats.”

@NASA astronaut @Astro_Christina tells @DrSanjayGupta about life aboard the International Space Station, and shares what the experience taught her about time. 

Listen now. https://t.co/W2aamoa2vh https://t.co/59LxdjxRTj",CNN
360,2022-01-29 10:49:29+00:00,1487377351755317253,"Wayne Stenehjem, North Dakota's longest-serving attorney general, has died ""unexpectedly"" at age 68, according to a news release from the Attorney General's Office 
 https://t.co/GOuz7DXXiS",CNN
361,2022-01-29 10:31:04+00:00,1487372718559436801,Minnie Mouse turned heads when she traded in her signature dress for a pantsuit https://t.co/IMOwWblThp https://t.co/7gkWGdemEh,CNN
362,2022-01-29 10:11:43+00:00,1487367848548872194,"The US Secret Service has charged a Kansas man with threatening to harm President Joe Biden, allegedly telling agents that ""he had been told by God to travel to Washington, DC to 'lop off the head of the serpent in the heart of the nation'"" https://t.co/2PDTFzlPYp",CNN
363,2022-01-29 10:01:06+00:00,1487365177796448256,"When Jonathan the giant tortoise was born, Queen Victoria was just a teenager.

While the British monarch died more than 120 years ago aged 81, Jonathan is still shuffling around planet Earth  https://t.co/4gmSI2iuFc",CNN
364,2022-01-29 09:46:28+00:00,1487361491728801798,"South Carolina US District Judge J. Michelle Childs is among the people President Joe Biden is considering as a Supreme Court nominee, the White House confirmed Friday night  https://t.co/F67YlSR0ay",CNN
365,2022-01-29 09:31:05+00:00,1487357622210777090,"Mountain Dew's Baja Blast, the beloved tropical lime-flavored beverage that originated at Taco Bell, is being made boozy https://t.co/nMcWLlznDN",CNN
366,2022-01-29 09:01:07+00:00,1487350081233825794,First lady Jill Biden has revealed the long-awaited Biden family cat https://t.co/HdFRg9rVA8,CNN
367,2022-01-29 08:31:02+00:00,1487342510687014912,"Guinness World Records has recognized Alex Burkan, a Russian YouTuber, with creating the world's first retractable lightsaber that you can hold in your hands. https://t.co/Dy3Kbdzu9v https://t.co/XIA3HNd9ai",CNN
368,2022-01-29 07:49:29+00:00,1487332052827529216,"After a six-month undercover investigation, authorities in Florida have charged 68 people in connection with the sale of illegal narcotics on the mobile dating apps Grindr, Scruff and Taimi. https://t.co/eGHL8JFIDQ",CNN
369,2022-01-29 07:31:56+00:00,1487327637030768641,Images have emerged of a US Navy F-35C stealth fighter crashing into the South China Sea earlier this week. https://t.co/4g8EhLieNm,CNN
370,2022-01-29 07:13:56+00:00,1487323107547308034,"CNN's Christiane Amanpour speaks with Oscar-winning actress Meryl Streep and Director Adam McKay about the Netflix hit film ""Don't Look Up.""

Streep was asked what President she based her role on. Hear her reply. https://t.co/KbR4qufsDT https://t.co/2R7HQ3eOUi",CNN
371,2022-01-29 07:01:04+00:00,1487319870635220993,China has touted its newly completed Olympic ski venue as an example of its commitment to making the Beijing Games the greenest and cleanest in history. But there's just one problem — it was built in the middle of a nature reserve. https://t.co/Mo52mOVH72 https://t.co/Sqi56lWVLQ,CNN
372,2022-01-29 06:41:43+00:00,1487314997986349057,"Online broker E-Trade, now owned by Morgan Staney, is bringing back its famous talking baby for the February 13 big game. https://t.co/BDgumYkc92",CNN
373,2022-01-29 06:24:12+00:00,1487310590443937794,A powerful nor'easter forming off the coast of the Carolinas Friday night is threatening millions of people with heavy snow and vicious winds as it makes its way up the East Coast. Here's how states are preparing for the storm. https://t.co/78ce4ocg3b,CNN
374,2022-01-29 06:13:29+00:00,1487307893607211009,"For the first time in its 85-year history, NASA's Jet Propulsion Laboratory has a female director.

Geochemist and space scientist Laurie Leshin will serve as the director for JPL as well as the vice president of the California Institute of Technology. https://t.co/siYjWITnW7",CNN
375,2022-01-29 05:59:15+00:00,1487304311692476416,"""Spending on Senate races has begun to resemble the amounts that candidates for president will spend in a swing state. And there's no evidence to suggest we have hit the spending ceiling -- or will anytime soon,"" writes @ChrisCillizza | Analysis https://t.co/PgTJf9MSEm",CNN
376,2022-01-29 05:44:57+00:00,1487300715135578112,"Virginia's newly sworn-in Attorney General Jason Miyares says state universities cannot require the Covid-19 vaccine for students to attend in-person or enroll, unless the commonwealth's legislature includes it among required immunizations for colleges. https://t.co/bS95wc5ZEo",CNN
377,2022-01-29 05:31:08+00:00,1487297234748256258,"A woman says a TikTok video that was labeled as showing Gastonia, North Carolina, tricked her into driving to the city, but the snowy mountain scene she hoped to see was actually filmed in Switzerland https://t.co/DmWoV3Dczu https://t.co/P8IEhg1Qi4",CNN
378,2022-01-29 05:13:19+00:00,1487292751301513218,Tesla CEO Elon Musk said Wednesday that he believes the company's goal of a humanoid robot is the most important thing it's working on. https://t.co/WAUxNhpz6e,CNN
379,2022-01-29 04:58:42+00:00,1487289072750333952,Tesla CEO Elon Musk said Wednesday that he believes the company's goal of a humanoid robot is the most important thing it's working on. https://t.co/KRNfi2CHCU,CNN
380,2022-01-29 04:40:34+00:00,1487284512702746624,"The term ""bomb cyclone"" does pop up from time to time in weather stories — the latest being the powerful nor'easter set to impact 75 million people from the Southeast to New England this weekend. Here's what it means. https://t.co/WA3Kpbn7ob",CNN
381,2022-01-29 04:31:16+00:00,1487282169588465664,"Daryl Luciani was supposed to be off, but he got behind the wheel of a Pittsburgh Port Authority bus for some extra cash.

He was shuttling two passengers across the snow-covered Forbes Avenue bridge in Pittsburgh early Friday when the structure collapsed. https://t.co/TbW3Cjcqqy",CNN
382,2022-01-29 04:21:53+00:00,1487279809185161219,Images have emerged of a US Navy F-35C stealth fighter crashing into the South China Sea earlier this week. https://t.co/MMEzj6mjES,CNN
383,2022-01-29 04:12:40+00:00,1487277491031056385,"As Prince Andrew faces the prospect of a trial in a very public civil lawsuit for sexual abuse later this year, the British royal has given up his membership at the historic Royal and Ancient Golf Club of St Andrews in Scotland. https://t.co/Fd1XmnphVS",CNN
384,2022-01-29 03:53:53+00:00,1487272762406281224,"The widow of slain New York Police Department Officer Jason Rivera tearfully recalled her childhood love at his funeral Friday, and said she has been living in a ""nightmare"" since his killing a week ago. https://t.co/DXnfY7HD1C",CNN
385,2022-01-29 03:35:43+00:00,1487268191462207491,"China has touted its newly completed Olympic ski venue as an example of its commitment to making the Beijing Games the greenest and cleanest in history.

But there's just one problem — it was built in the middle of a nature reserve. https://t.co/fhLKOeyAjf",CNN
386,2022-01-29 03:17:40+00:00,1487263647919448067,"An off-duty police officer went into a supermarket near Barcelona, Spain, to buy groceries and ended up tackling a suspected armed robber. https://t.co/mJkukXGuSl",CNN
387,2022-01-29 03:08:35+00:00,1487261363642806286,"Celebrity lawyer Michael Avenatti, on trial for federal fraud charges, continued his cross-examination of his former client Stormy Daniels for several hours, punctuated by contentious exchanges about their relationship and her relationship with Trump. https://t.co/IJUK6qAfne",CNN
388,2022-01-29 02:50:28+00:00,1487256803251523591,"The bidding war for parts of Ruth Bader Ginsburg's library is over, and it's clear that fans of the late Supreme Court justice have deep pockets.

The collection went for $2.3 million in the auction run by Bonhams, the auction house said. https://t.co/DHC1oLj69n",CNN
389,2022-01-29 02:36:39+00:00,1487253324978171906,"United Airlines is banking on Aviate Academy, the first flight school owned by a major US airline, as its solution to industry-wide staffing shortages and lack of diversity. https://t.co/tdiN2bcgQy https://t.co/INwPFwT7MJ",CNN
390,2022-01-29 02:27:25+00:00,1487251001669304322,A firearms rights group has sued the California city of San Jose over a proposal that would require many of its gun owners to carry liability insurance for accidents and negligence — which would be a first in the nation — as well as pay a new annual fee. https://t.co/VQ6nvm0wwO,CNN
391,2022-01-29 02:14:11+00:00,1487247674055213064,"Using genetic genealogy and familial DNA, police in Colorado have solved the decades-old cases of the deaths of four females, saying the killer was a man who died by suicide in jail in 1981. https://t.co/zBXMa5qP1D",CNN
392,2022-01-29 02:00:58+00:00,1487244347619827722,"The White House said some 60 million households have requested free Covid-19 rapid tests so far, with tens of millions of tests having ""gone out the door"" as part of the Biden administration's program to mail more than half a billion rapid tests. https://t.co/n7MnXckAGj",CNN
393,2022-01-29 01:43:09+00:00,1487239861014781952,Four oil executives in Peru have been barred from leaving the country as authorities investigate a massive oil spill that forced Lima to declare an environmental emergency earlier this month. https://t.co/odK7Ga25Jp,CNN
394,2022-01-29 01:25:31+00:00,1487235425676763141,"A narrow Democratic majority in Congress has derailed key legislative priorities for the White House, but so far President Biden is not facing pushback from members of his own party to a swift Supreme Court confirmation process. https://t.co/kvDxh7syYR",CNN
395,2022-01-29 01:08:16+00:00,1487231083368300546,"Alabama has asked the Supreme Court to freeze a lower court decision ordering the state to redraw its congressional map, marking the first 2022 election dispute to reach the high court. https://t.co/9Uyh6agEko",CNN
396,2022-01-29 00:55:19+00:00,1487227824700379138,"Amid a pilot shortage, United Airlines has created a flight school. https://t.co/hODavv6Jo3 https://t.co/8EAoGENg8j",CNN
397,2022-01-29 00:42:26+00:00,1487224581739929601,A New Hampshire postal worker is now a local hero after she noticed mail was piling up at a home and helped save a woman's life. https://t.co/gNYlVLSOuK,CNN
398,2022-01-29 00:25:39+00:00,1487220360001040387,"As the US has been warning the world of a potentially ""imminent"" Russian invasion of Ukraine, one foreign leader in particular has not been convinced: Ukrainian President Volodymyr Zelensky. https://t.co/QKjRLiyVsx",CNN
399,2022-01-29 00:12:25+00:00,1487217027014180868,"In the wake of the 2020 election, a number of Republican-controlled state legislatures have made moves to make it harder to vote. But even amid this cavalcade, a new bill proposed by a GOP legislator in Arizona stands out. | Analysis by @ChrisCillizza https://t.co/nXEo1UF4Kj",CNN
400,2022-01-29 00:03:17+00:00,1487214731358314498,"A hiker in Arizona slipped and fell hundreds of feet to his death Monday after trying to take a photo in Lost Dutchman State Park, according to the Pinal County Sheriff's Office. https://t.co/a8n3R0Gw1A",CNN
